date;store;item;sales
31.08.2017;10;7;78
1.09.2017;10;7;87
2.09.2017;10;7;73
3.09.2017;10;7;98
4.09.2017;10;7;68
5.09.2017;10;7;55
6.09.2017;10;7;68
7.09.2017;10;7;79
8.09.2017;10;7;87
9.09.2017;10;7;92
10.09.2017;10;7;85
11.09.2017;10;7;69
12.09.2017;10;7;73
13.09.2017;10;7;81
14.09.2017;10;7;74
15.09.2017;10;7;65
16.09.2017;10;7;92
17.09.2017;10;7;108
18.09.2017;10;7;45
19.09.2017;10;7;76
20.09.2017;10;7;82
21.09.2017;10;7;69
22.09.2017;10;7;95
23.09.2017;10;7;88
24.09.2017;10;7;88
25.09.2017;10;7;53
26.09.2017;10;7;85
27.09.2017;10;7;82
28.09.2017;10;7;74
29.09.2017;10;7;74
30.09.2017;10;7;92
1.10.2017;10;7;81
2.10.2017;10;7;59
3.10.2017;10;7;61
4.10.2017;10;7;66
5.10.2017;10;7;77
6.10.2017;10;7;87
7.10.2017;10;7;71
8.10.2017;10;7;97
9.10.2017;10;7;60
10.10.2017;10;7;65
11.10.2017;10;7;57
12.10.2017;10;7;72
13.10.2017;10;7;77
14.10.2017;10;7;83
15.10.2017;10;7;80
16.10.2017;10;7;49
17.10.2017;10;7;91
18.10.2017;10;7;72
19.10.2017;10;7;69
20.10.2017;10;7;82
21.10.2017;10;7;75
22.10.2017;10;7;85
23.10.2017;10;7;65
24.10.2017;10;7;67
25.10.2017;10;7;70
26.10.2017;10;7;65
27.10.2017;10;7;87
28.10.2017;10;7;68
29.10.2017;10;7;66
30.10.2017;10;7;55
31.10.2017;10;7;65
1.11.2017;10;7;60
2.11.2017;10;7;88
3.11.2017;10;7;82
4.11.2017;10;7;82
5.11.2017;10;7;97
6.11.2017;10;7;58
7.11.2017;10;7;75
8.11.2017;10;7;72
9.11.2017;10;7;86
10.11.2017;10;7;72
11.11.2017;10;7;77
12.11.2017;10;7;97
13.11.2017;10;7;56
14.11.2017;10;7;66
15.11.2017;10;7;72
16.11.2017;10;7;68
17.11.2017;10;7;75
18.11.2017;10;7;85
19.11.2017;10;7;89
20.11.2017;10;7;63
21.11.2017;10;7;77
22.11.2017;10;7;66
23.11.2017;10;7;78
24.11.2017;10;7;75
25.11.2017;10;7;81
26.11.2017;10;7;91
27.11.2017;10;7;63
28.11.2017;10;7;61
29.11.2017;10;7;73
30.11.2017;10;7;65
1.12.2017;10;7;61
2.12.2017;10;7;62
3.12.2017;10;7;70
4.12.2017;10;7;38
5.12.2017;10;7;47
6.12.2017;10;7;50
7.12.2017;10;7;61
8.12.2017;10;7;58
9.12.2017;10;7;55
10.12.2017;10;7;65
11.12.2017;10;7;60
12.12.2017;10;7;52
13.12.2017;10;7;64
14.12.2017;10;7;50
15.12.2017;10;7;63
16.12.2017;10;7;55
17.12.2017;10;7;62
18.12.2017;10;7;46
19.12.2017;10;7;52
20.12.2017;10;7;54
21.12.2017;10;7;67
22.12.2017;10;7;61
23.12.2017;10;7;58
24.12.2017;10;7;68
25.12.2017;10;7;33
26.12.2017;10;7;48
27.12.2017;10;7;47
28.12.2017;10;7;53
29.12.2017;10;7;56
30.12.2017;10;7;60
31.12.2017;10;7;63
1.01.2013;1;8;33
2.01.2013;1;8;37
3.01.2013;1;8;38
4.01.2013;1;8;54
5.01.2013;1;8;51
6.01.2013;1;8;60
7.01.2013;1;8;28
8.01.2013;1;8;34
9.01.2013;1;8;40
10.01.2013;1;8;43
11.01.2013;1;8;37
12.01.2013;1;8;43
13.01.2013;1;8;43
14.01.2013;1;8;28
15.01.2013;1;8;40
16.01.2013;1;8;48
17.01.2013;1;8;38
18.01.2013;1;8;38
19.01.2013;1;8;37
20.01.2013;1;8;58
21.01.2013;1;8;30
22.01.2013;1;8;36
23.01.2013;1;8;41
24.01.2013;1;8;42
25.01.2013;1;8;41
26.01.2013;1;8;36
27.01.2013;1;8;41
28.01.2013;1;8;26
29.01.2013;1;8;43
30.01.2013;1;8;33
31.01.2013;1;8;36
1.02.2013;1;8;50
2.02.2013;1;8;54
3.02.2013;1;8;47
4.02.2013;1;8;35
5.02.2013;1;8;32
6.02.2013;1;8;38
7.02.2013;1;8;34
8.02.2013;1;8;57
9.02.2013;1;8;61
10.02.2013;1;8;55
11.02.2013;1;8;38
12.02.2013;1;8;37
13.02.2013;1;8;32
14.02.2013;1;8;42
15.02.2013;1;8;35
16.02.2013;1;8;47
17.02.2013;1;8;43
18.02.2013;1;8;32
19.02.2013;1;8;48
20.02.2013;1;8;39
21.02.2013;1;8;48
22.02.2013;1;8;50
23.02.2013;1;8;52
24.02.2013;1;8;58
25.02.2013;1;8;43
26.02.2013;1;8;45
27.02.2013;1;8;38
28.02.2013;1;8;41
1.03.2013;1;8;57
2.03.2013;1;8;56
3.03.2013;1;8;64
4.03.2013;1;8;41
5.03.2013;1;8;54
6.03.2013;1;8;50
7.03.2013;1;8;54
8.03.2013;1;8;59
9.03.2013;1;8;51
10.03.2013;1;8;67
11.03.2013;1;8;30
12.03.2013;1;8;49
13.03.2013;1;8;61
14.03.2013;1;8;52
15.03.2013;1;8;53
16.03.2013;1;8;55
17.03.2013;1;8;62
18.03.2013;1;8;44
19.03.2013;1;8;51
20.03.2013;1;8;46
21.03.2013;1;8;50
22.03.2013;1;8;46
23.03.2013;1;8;55
24.03.2013;1;8;59
25.03.2013;1;8;39
26.03.2013;1;8;45
27.03.2013;1;8;47
28.03.2013;1;8;63
29.03.2013;1;8;63
30.03.2013;1;8;51
31.03.2013;1;8;62
1.04.2013;1;8;63
2.04.2013;1;8;62
3.04.2013;1;8;72
4.04.2013;1;8;64
5.04.2013;1;8;61
6.04.2013;1;8;75
7.04.2013;1;8;82
8.04.2013;1;8;39
9.04.2013;1;8;57
10.04.2013;1;8;65
11.04.2013;1;8;52
12.04.2013;1;8;71
13.04.2013;1;8;68
14.04.2013;1;8;90
15.04.2013;1;8;45
16.04.2013;1;8;55
17.04.2013;1;8;61
18.04.2013;1;8;80
19.04.2013;1;8;58
20.04.2013;1;8;58
21.04.2013;1;8;80
22.04.2013;1;8;52
23.04.2013;1;8;47
24.04.2013;1;8;48
25.04.2013;1;8;47
26.04.2013;1;8;72
27.04.2013;1;8;76
28.04.2013;1;8;54
29.04.2013;1;8;46
30.04.2013;1;8;57
1.05.2013;1;8;69
2.05.2013;1;8;59
3.05.2013;1;8;65
4.05.2013;1;8;86
5.05.2013;1;8;77
6.05.2013;1;8;47
7.05.2013;1;8;75
8.05.2013;1;8;64
9.05.2013;1;8;76
10.05.2013;1;8;86
11.05.2013;1;8;83
12.05.2013;1;8;91
13.05.2013;1;8;48
14.05.2013;1;8;65
15.05.2013;1;8;62
16.05.2013;1;8;65
17.05.2013;1;8;76
18.05.2013;1;8;73
19.05.2013;1;8;87
20.05.2013;1;8;54
21.05.2013;1;8;69
22.05.2013;1;8;63
23.05.2013;1;8;58
24.05.2013;1;8;71
25.05.2013;1;8;56
26.05.2013;1;8;83
27.05.2013;1;8;37
28.05.2013;1;8;52
29.05.2013;1;8;73
30.05.2013;1;8;72
31.05.2013;1;8;60
1.06.2013;1;8;93
2.06.2013;1;8;83
3.06.2013;1;8;59
4.06.2013;1;8;72
5.06.2013;1;8;56
6.06.2013;1;8;90
7.06.2013;1;8;55
8.06.2013;1;8;67
9.06.2013;1;8;80
10.06.2013;1;8;46
11.06.2013;1;8;55
12.06.2013;1;8;76
13.06.2013;1;8;74
14.06.2013;1;8;79
15.06.2013;1;8;94
16.06.2013;1;8;82
17.06.2013;1;8;59
18.06.2013;1;8;56
19.06.2013;1;8;70
20.06.2013;1;8;62
21.06.2013;1;8;79
22.06.2013;1;8;87
23.06.2013;1;8;71
24.06.2013;1;8;59
25.06.2013;1;8;57
26.06.2013;1;8;65
27.06.2013;1;8;61
28.06.2013;1;8;63
29.06.2013;1;8;65
30.06.2013;1;8;77
1.07.2013;1;8;55
2.07.2013;1;8;74
3.07.2013;1;8;69
4.07.2013;1;8;67
5.07.2013;1;8;62
6.07.2013;1;8;90
7.07.2013;1;8;96
8.07.2013;1;8;61
9.07.2013;1;8;71
10.07.2013;1;8;59
11.07.2013;1;8;74
12.07.2013;1;8;80
13.07.2013;1;8;79
14.07.2013;1;8;105
15.07.2013;1;8;46
16.07.2013;1;8;70
17.07.2013;1;8;63
18.07.2013;1;8;61
19.07.2013;1;8;79
20.07.2013;1;8;78
21.07.2013;1;8;74
22.07.2013;1;8;70
23.07.2013;1;8;63
24.07.2013;1;8;72
25.07.2013;1;8;61
26.07.2013;1;8;78
27.07.2013;1;8;71
28.07.2013;1;8;71
29.07.2013;1;8;68
30.07.2013;1;8;64
31.07.2013;1;8;70
1.08.2013;1;8;69
2.08.2013;1;8;74
3.08.2013;1;8;69
4.08.2013;1;8;69
5.08.2013;1;8;49
6.08.2013;1;8;46
7.08.2013;1;8;57
8.08.2013;1;8;63
9.08.2013;1;8;78
10.08.2013;1;8;62
11.08.2013;1;8;80
12.08.2013;1;8;51
13.08.2013;1;8;66
14.08.2013;1;8;60
15.08.2013;1;8;46
16.08.2013;1;8;84
17.08.2013;1;8;72
18.08.2013;1;8;71
19.08.2013;1;8;39
20.08.2013;1;8;66
21.08.2013;1;8;64
22.08.2013;1;8;58
23.08.2013;1;8;61
24.08.2013;1;8;67
25.08.2013;1;8;85
26.08.2013;1;8;40
27.08.2013;1;8;55
28.08.2013;1;8;65
29.08.2013;1;8;65
30.08.2013;1;8;63
31.08.2013;1;8;81
1.09.2013;1;8;70
2.09.2013;1;8;46
3.09.2013;1;8;58
4.09.2013;1;8;44
5.09.2013;1;8;51
6.09.2013;1;8;52
7.09.2013;1;8;79
8.09.2013;1;8;78
9.09.2013;1;8;43
10.09.2013;1;8;60
11.09.2013;1;8;70
12.09.2013;1;8;67
13.09.2013;1;8;60
14.09.2013;1;8;60
15.09.2013;1;8;71
16.09.2013;1;8;57
17.09.2013;1;8;59
18.09.2013;1;8;56
19.09.2013;1;8;61
20.09.2013;1;8;59
21.09.2013;1;8;83
22.09.2013;1;8;78
23.09.2013;1;8;63
24.09.2013;1;8;63
25.09.2013;1;8;72
26.09.2013;1;8;49
27.09.2013;1;8;63
28.09.2013;1;8;73
29.09.2013;1;8;76
30.09.2013;1;8;47
1.10.2013;1;8;55
2.10.2013;1;8;38
3.10.2013;1;8;53
4.10.2013;1;8;61
5.10.2013;1;8;61
6.10.2013;1;8;70
7.10.2013;1;8;45
8.10.2013;1;8;41
9.10.2013;1;8;53
10.10.2013;1;8;63
11.10.2013;1;8;56
12.10.2013;1;8;67
13.10.2013;1;8;65
14.10.2013;1;8;43
15.10.2013;1;8;52
16.10.2013;1;8;56
17.10.2013;1;8;53
18.10.2013;1;8;53
19.10.2013;1;8;59
20.10.2013;1;8;74
21.10.2013;1;8;50
22.10.2013;1;8;52
23.10.2013;1;8;68
24.10.2013;1;8;55
25.10.2013;1;8;63
26.10.2013;1;8;50
27.10.2013;1;8;70
28.10.2013;1;8;50
29.10.2013;1;8;56
30.10.2013;1;8;51
31.10.2013;1;8;51
1.11.2013;1;8;66
2.11.2013;1;8;66
3.11.2013;1;8;88
4.11.2013;1;8;41
5.11.2013;1;8;59
6.11.2013;1;8;54
7.11.2013;1;8;57
8.11.2013;1;8;76
9.11.2013;1;8;63
10.11.2013;1;8;71
11.11.2013;1;8;54
12.11.2013;1;8;56
13.11.2013;1;8;63
14.11.2013;1;8;48
15.11.2013;1;8;57
16.11.2013;1;8;58
17.11.2013;1;8;54
18.11.2013;1;8;51
19.11.2013;1;8;53
20.11.2013;1;8;52
21.11.2013;1;8;74
22.11.2013;1;8;85
23.11.2013;1;8;77
24.11.2013;1;8;79
25.11.2013;1;8;51
26.11.2013;1;8;57
27.11.2013;1;8;55
28.11.2013;1;8;40
29.11.2013;1;8;65
30.11.2013;1;8;78
1.12.2013;1;8;52
2.12.2013;1;8;40
3.12.2013;1;8;52
4.12.2013;1;8;48
5.12.2013;1;8;46
6.12.2013;1;8;53
7.12.2013;1;8;46
8.12.2013;1;8;49
9.12.2013;1;8;28
10.12.2013;1;8;40
11.12.2013;1;8;38
12.12.2013;1;8;47
13.12.2013;1;8;44
14.12.2013;1;8;39
15.12.2013;1;8;64
16.12.2013;1;8;30
17.12.2013;1;8;37
18.12.2013;1;8;32
19.12.2013;1;8;45
20.12.2013;1;8;41
21.12.2013;1;8;42
22.12.2013;1;8;49
23.12.2013;1;8;34
24.12.2013;1;8;33
25.12.2013;1;8;46
26.12.2013;1;8;56
27.12.2013;1;8;43
28.12.2013;1;8;47
29.12.2013;1;8;48
30.12.2013;1;8;31
31.12.2013;1;8;35
1.01.2014;1;8;36
2.01.2014;1;8;46
3.01.2014;1;8;34
4.01.2014;1;8;52
5.01.2014;1;8;57
6.01.2014;1;8;36
7.01.2014;1;8;47
8.01.2014;1;8;49
9.01.2014;1;8;58
10.01.2014;1;8;57
11.01.2014;1;8;54
12.01.2014;1;8;64
13.01.2014;1;8;38
14.01.2014;1;8;49
15.01.2014;1;8;44
16.01.2014;1;8;53
17.01.2014;1;8;49
18.01.2014;1;8;56
19.01.2014;1;8;43
20.01.2014;1;8;35
21.01.2014;1;8;40
22.01.2014;1;8;35
23.01.2014;1;8;45
24.01.2014;1;8;37
25.01.2014;1;8;49
26.01.2014;1;8;54
27.01.2014;1;8;41
28.01.2014;1;8;33
29.01.2014;1;8;39
30.01.2014;1;8;34
31.01.2014;1;8;38
1.02.2014;1;8;68
2.02.2014;1;8;53
3.02.2014;1;8;35
4.02.2014;1;8;52
5.02.2014;1;8;57
6.02.2014;1;8;59
7.02.2014;1;8;53
8.02.2014;1;8;84
9.02.2014;1;8;56
10.02.2014;1;8;24
11.02.2014;1;8;44
12.02.2014;1;8;44
13.02.2014;1;8;58
14.02.2014;1;8;48
15.02.2014;1;8;60
16.02.2014;1;8;73
17.02.2014;1;8;32
18.02.2014;1;8;53
19.02.2014;1;8;44
20.02.2014;1;8;70
21.02.2014;1;8;50
22.02.2014;1;8;61
23.02.2014;1;8;66
24.02.2014;1;8;32
25.02.2014;1;8;32
26.02.2014;1;8;46
27.02.2014;1;8;47
28.02.2014;1;8;59
1.03.2014;1;8;77
2.03.2014;1;8;80
3.03.2014;1;8;39
4.03.2014;1;8;51
5.03.2014;1;8;46
6.03.2014;1;8;60
7.03.2014;1;8;72
8.03.2014;1;8;63
9.03.2014;1;8;80
10.03.2014;1;8;41
11.03.2014;1;8;80
12.03.2014;1;8;50
13.03.2014;1;8;55
14.03.2014;1;8;51
15.03.2014;1;8;63
16.03.2014;1;8;48
17.03.2014;1;8;44
18.03.2014;1;8;63
19.03.2014;1;8;48
20.03.2014;1;8;63
21.03.2014;1;8;55
22.03.2014;1;8;66
23.03.2014;1;8;63
24.03.2014;1;8;56
25.03.2014;1;8;67
26.03.2014;1;8;53
27.03.2014;1;8;62
28.03.2014;1;8;65
29.03.2014;1;8;55
30.03.2014;1;8;67
31.03.2014;1;8;49
1.04.2014;1;8;62
2.04.2014;1;8;73
3.04.2014;1;8;71
4.04.2014;1;8;69
5.04.2014;1;8;89
6.04.2014;1;8;79
7.04.2014;1;8;58
8.04.2014;1;8;63
9.04.2014;1;8;61
10.04.2014;1;8;72
11.04.2014;1;8;86
12.04.2014;1;8;89
13.04.2014;1;8;98
14.04.2014;1;8;62
15.04.2014;1;8;49
16.04.2014;1;8;54
17.04.2014;1;8;66
18.04.2014;1;8;68
19.04.2014;1;8;79
20.04.2014;1;8;76
21.04.2014;1;8;57
22.04.2014;1;8;74
23.04.2014;1;8;75
24.04.2014;1;8;65
25.04.2014;1;8;66
26.04.2014;1;8;70
27.04.2014;1;8;89
28.04.2014;1;8;49
29.04.2014;1;8;66
30.04.2014;1;8;68
1.05.2014;1;8;78
2.05.2014;1;8;73
3.05.2014;1;8;74
4.05.2014;1;8;76
5.05.2014;1;8;57
6.05.2014;1;8;45
7.05.2014;1;8;69
8.05.2014;1;8;72
9.05.2014;1;8;96
10.05.2014;1;8;96
11.05.2014;1;8;85
12.05.2014;1;8;60
13.05.2014;1;8;64
14.05.2014;1;8;77
15.05.2014;1;8;76
16.05.2014;1;8;73
17.05.2014;1;8;77
18.05.2014;1;8;89
19.05.2014;1;8;58
20.05.2014;1;8;61
21.05.2014;1;8;60
22.05.2014;1;8;62
23.05.2014;1;8;72
24.05.2014;1;8;74
25.05.2014;1;8;95
26.05.2014;1;8;57
27.05.2014;1;8;58
28.05.2014;1;8;69
29.05.2014;1;8;84
30.05.2014;1;8;71
31.05.2014;1;8;106
1.06.2014;1;8;110
2.06.2014;1;8;67
3.06.2014;1;8;85
4.06.2014;1;8;72
5.06.2014;1;8;88
6.06.2014;1;8;70
7.06.2014;1;8;83
8.06.2014;1;8;87
9.06.2014;1;8;51
10.06.2014;1;8;80
11.06.2014;1;8;64
12.06.2014;1;8;70
13.06.2014;1;8;88
14.06.2014;1;8;81
15.06.2014;1;8;91
16.06.2014;1;8;60
17.06.2014;1;8;99
18.06.2014;1;8;97
19.06.2014;1;8;81
20.06.2014;1;8;84
21.06.2014;1;8;101
22.06.2014;1;8;97
23.06.2014;1;8;58
24.06.2014;1;8;64
25.06.2014;1;8;81
26.06.2014;1;8;82
27.06.2014;1;8;100
28.06.2014;1;8;100
29.06.2014;1;8;101
30.06.2014;1;8;68
1.07.2014;1;8;81
2.07.2014;1;8;73
3.07.2014;1;8;82
4.07.2014;1;8;85
5.07.2014;1;8;96
6.07.2014;1;8;100
7.07.2014;1;8;56
8.07.2014;1;8;100
9.07.2014;1;8;75
10.07.2014;1;8;78
11.07.2014;1;8;77
12.07.2014;1;8;73
13.07.2014;1;8;105
14.07.2014;1;8;57
15.07.2014;1;8;77
16.07.2014;1;8;87
17.07.2014;1;8;84
18.07.2014;1;8;98
19.07.2014;1;8;87
20.07.2014;1;8;94
21.07.2014;1;8;69
22.07.2014;1;8;86
23.07.2014;1;8;79
24.07.2014;1;8;91
25.07.2014;1;8;89
26.07.2014;1;8;91
27.07.2014;1;8;100
28.07.2014;1;8;63
29.07.2014;1;8;88
30.07.2014;1;8;75
31.07.2014;1;8;82
1.08.2014;1;8;82
2.08.2014;1;8;85
3.08.2014;1;8;97
4.08.2014;1;8;48
5.08.2014;1;8;73
6.08.2014;1;8;65
7.08.2014;1;8;84
8.08.2014;1;8;84
9.08.2014;1;8;76
10.08.2014;1;8;81
11.08.2014;1;8;59
12.08.2014;1;8;72
13.08.2014;1;8;71
14.08.2014;1;8;65
15.08.2014;1;8;86
16.08.2014;1;8;74
17.08.2014;1;8;93
18.08.2014;1;8;63
19.08.2014;1;8;62
20.08.2014;1;8;76
21.08.2014;1;8;67
22.08.2014;1;8;84
23.08.2014;1;8;85
24.08.2014;1;8;84
25.08.2014;1;8;56
26.08.2014;1;8;70
27.08.2014;1;8;63
28.08.2014;1;8;64
29.08.2014;1;8;76
30.08.2014;1;8;81
31.08.2014;1;8;75
1.09.2014;1;8;51
2.09.2014;1;8;72
3.09.2014;1;8;59
4.09.2014;1;8;53
5.09.2014;1;8;84
6.09.2014;1;8;77
7.09.2014;1;8;95
8.09.2014;1;8;63
9.09.2014;1;8;73
10.09.2014;1;8;56
11.09.2014;1;8;69
12.09.2014;1;8;79
13.09.2014;1;8;77
14.09.2014;1;8;95
15.09.2014;1;8;58
16.09.2014;1;8;62
17.09.2014;1;8;65
18.09.2014;1;8;75
19.09.2014;1;8;84
20.09.2014;1;8;80
21.09.2014;1;8;78
22.09.2014;1;8;50
23.09.2014;1;8;61
24.09.2014;1;8;69
25.09.2014;1;8;65
26.09.2014;1;8;61
27.09.2014;1;8;86
28.09.2014;1;8;88
29.09.2014;1;8;77
30.09.2014;1;8;66
1.10.2014;1;8;53
2.10.2014;1;8;60
3.10.2014;1;8;60
4.10.2014;1;8;88
5.10.2014;1;8;88
6.10.2014;1;8;53
7.10.2014;1;8;50
8.10.2014;1;8;64
9.10.2014;1;8;61
10.10.2014;1;8;68
11.10.2014;1;8;82
12.10.2014;1;8;76
13.10.2014;1;8;43
14.10.2014;1;8;54
15.10.2014;1;8;67
16.10.2014;1;8;53
17.10.2014;1;8;76
18.10.2014;1;8;77
19.10.2014;1;8;86
20.10.2014;1;8;54
21.10.2014;1;8;73
22.10.2014;1;8;62
23.10.2014;1;8;79
24.10.2014;1;8;74
25.10.2014;1;8;79
26.10.2014;1;8;98
27.10.2014;1;8;58
28.10.2014;1;8;55
29.10.2014;1;8;52
30.10.2014;1;8;57
31.10.2014;1;8;60
1.11.2014;1;8;83
2.11.2014;1;8;79
3.11.2014;1;8;57
4.11.2014;1;8;60
5.11.2014;1;8;57
6.11.2014;1;8;63
7.11.2014;1;8;85
8.11.2014;1;8;73
9.11.2014;1;8;90
10.11.2014;1;8;70
11.11.2014;1;8;68
12.11.2014;1;8;61
13.11.2014;1;8;84
14.11.2014;1;8;83
15.11.2014;1;8;92
16.11.2014;1;8;90
17.11.2014;1;8;61
18.11.2014;1;8;75
19.11.2014;1;8;57
20.11.2014;1;8;68
21.11.2014;1;8;80
22.11.2014;1;8;62
23.11.2014;1;8;88
24.11.2014;1;8;58
25.11.2014;1;8;76
26.11.2014;1;8;72
27.11.2014;1;8;76
28.11.2014;1;8;73
29.11.2014;1;8;68
30.11.2014;1;8;82
1.12.2014;1;8;37
2.12.2014;1;8;45
3.12.2014;1;8;47
4.12.2014;1;8;47
5.12.2014;1;8;51
6.12.2014;1;8;53
7.12.2014;1;8;60
8.12.2014;1;8;29
9.12.2014;1;8;52
10.12.2014;1;8;44
11.12.2014;1;8;45
12.12.2014;1;8;64
13.12.2014;1;8;43
14.12.2014;1;8;68
15.12.2014;1;8;37
16.12.2014;1;8;50
17.12.2014;1;8;43
18.12.2014;1;8;46
19.12.2014;1;8;49
20.12.2014;1;8;57
21.12.2014;1;8;62
22.12.2014;1;8;40
23.12.2014;1;8;47
24.12.2014;1;8;51
25.12.2014;1;8;54
26.12.2014;1;8;42
27.12.2014;1;8;53
28.12.2014;1;8;60
29.12.2014;1;8;41
30.12.2014;1;8;48
31.12.2014;1;8;35
1.01.2015;1;8;41
2.01.2015;1;8;41
3.01.2015;1;8;49
4.01.2015;1;8;58
5.01.2015;1;8;43
6.01.2015;1;8;43
7.01.2015;1;8;40
8.01.2015;1;8;39
9.01.2015;1;8;32
10.01.2015;1;8;50
11.01.2015;1;8;58
12.01.2015;1;8;48
13.01.2015;1;8;49
14.01.2015;1;8;37
15.01.2015;1;8;48
16.01.2015;1;8;54
17.01.2015;1;8;49
18.01.2015;1;8;56
19.01.2015;1;8;49
20.01.2015;1;8;58
21.01.2015;1;8;42
22.01.2015;1;8;54
23.01.2015;1;8;45
24.01.2015;1;8;59
25.01.2015;1;8;62
26.01.2015;1;8;28
27.01.2015;1;8;54
28.01.2015;1;8;45
29.01.2015;1;8;53
30.01.2015;1;8;58
31.01.2015;1;8;53
1.02.2015;1;8;59
2.02.2015;1;8;43
3.02.2015;1;8;45
4.02.2015;1;8;56
5.02.2015;1;8;47
6.02.2015;1;8;66
7.02.2015;1;8;57
8.02.2015;1;8;71
9.02.2015;1;8;45
10.02.2015;1;8;56
11.02.2015;1;8;49
12.02.2015;1;8;55
13.02.2015;1;8;57
14.02.2015;1;8;56
15.02.2015;1;8;46
16.02.2015;1;8;41
17.02.2015;1;8;39
18.02.2015;1;8;46
19.02.2015;1;8;57
20.02.2015;1;8;56
21.02.2015;1;8;48
22.02.2015;1;8;46
23.02.2015;1;8;41
24.02.2015;1;8;54
25.02.2015;1;8;41
26.02.2015;1;8;59
27.02.2015;1;8;37
28.02.2015;1;8;70
1.03.2015;1;8;73
2.03.2015;1;8;54
3.03.2015;1;8;63
4.03.2015;1;8;58
5.03.2015;1;8;65
6.03.2015;1;8;74
7.03.2015;1;8;79
8.03.2015;1;8;73
9.03.2015;1;8;54
10.03.2015;1;8;53
11.03.2015;1;8;67
12.03.2015;1;8;67
13.03.2015;1;8;70
14.03.2015;1;8;75
15.03.2015;1;8;81
16.03.2015;1;8;40
17.03.2015;1;8;57
18.03.2015;1;8;58
19.03.2015;1;8;69
20.03.2015;1;8;68
21.03.2015;1;8;63
22.03.2015;1;8;80
23.03.2015;1;8;50
24.03.2015;1;8;60
25.03.2015;1;8;70
26.03.2015;1;8;62
27.03.2015;1;8;65
28.03.2015;1;8;69
29.03.2015;1;8;71
30.03.2015;1;8;52
31.03.2015;1;8;63
1.04.2015;1;8;60
2.04.2015;1;8;71
3.04.2015;1;8;87
4.04.2015;1;8;75
5.04.2015;1;8;91
6.04.2015;1;8;49
7.04.2015;1;8;86
8.04.2015;1;8;72
9.04.2015;1;8;71
10.04.2015;1;8;83
11.04.2015;1;8;77
12.04.2015;1;8;82
13.04.2015;1;8;63
14.04.2015;1;8;81
15.04.2015;1;8;57
16.04.2015;1;8;71
17.04.2015;1;8;69
18.04.2015;1;8;84
19.04.2015;1;8;89
20.04.2015;1;8;55
21.04.2015;1;8;80
22.04.2015;1;8;51
23.04.2015;1;8;49
24.04.2015;1;8;86
25.04.2015;1;8;68
26.04.2015;1;8;103
27.04.2015;1;8;61
28.04.2015;1;8;75
29.04.2015;1;8;60
30.04.2015;1;8;73
1.05.2015;1;8;79
2.05.2015;1;8;84
3.05.2015;1;8;102
4.05.2015;1;8;50
5.05.2015;1;8;62
6.05.2015;1;8;75
7.05.2015;1;8;70
8.05.2015;1;8;72
9.05.2015;1;8;88
10.05.2015;1;8;93
11.05.2015;1;8;53
12.05.2015;1;8;70
13.05.2015;1;8;90
14.05.2015;1;8;79
15.05.2015;1;8;81
16.05.2015;1;8;72
17.05.2015;1;8;81
18.05.2015;1;8;55
19.05.2015;1;8;55
20.05.2015;1;8;76
21.05.2015;1;8;69
22.05.2015;1;8;82
23.05.2015;1;8;83
24.05.2015;1;8;93
25.05.2015;1;8;62
26.05.2015;1;8;79
27.05.2015;1;8;62
28.05.2015;1;8;69
29.05.2015;1;8;77
30.05.2015;1;8;92
31.05.2015;1;8;80
1.06.2015;1;8;67
2.06.2015;1;8;73
3.06.2015;1;8;78
4.06.2015;1;8;89
5.06.2015;1;8;100
6.06.2015;1;8;106
7.06.2015;1;8;108
8.06.2015;1;8;66
9.06.2015;1;8;89
10.06.2015;1;8;76
11.06.2015;1;8;85
12.06.2015;1;8;88
13.06.2015;1;8;96
14.06.2015;1;8;106
15.06.2015;1;8;62
16.06.2015;1;8;75
17.06.2015;1;8;72
18.06.2015;1;8;86
19.06.2015;1;8;95
20.06.2015;1;8;111
21.06.2015;1;8;98
22.06.2015;1;8;55
23.06.2015;1;8;74
24.06.2015;1;8;68
25.06.2015;1;8;91
26.06.2015;1;8;94
27.06.2015;1;8;76
28.06.2015;1;8;85
29.06.2015;1;8;81
30.06.2015;1;8;74
1.07.2015;1;8;81
2.07.2015;1;8;98
3.07.2015;1;8;93
4.07.2015;1;8;108
5.07.2015;1;8;103
6.07.2015;1;8;70
7.07.2015;1;8;88
8.07.2015;1;8;85
9.07.2015;1;8;87
10.07.2015;1;8;100
11.07.2015;1;8;114
12.07.2015;1;8;101
13.07.2015;1;8;52
14.07.2015;1;8;84
15.07.2015;1;8;65
16.07.2015;1;8;89
17.07.2015;1;8;99
18.07.2015;1;8;89
19.07.2015;1;8;89
20.07.2015;1;8;75
21.07.2015;1;8;87
22.07.2015;1;8;66
23.07.2015;1;8;98
24.07.2015;1;8;91
25.07.2015;1;8;101
26.07.2015;1;8;102
27.07.2015;1;8;52
28.07.2015;1;8;79
29.07.2015;1;8;94
30.07.2015;1;8;80
31.07.2015;1;8;82
1.08.2015;1;8;89
2.08.2015;1;8;94
3.08.2015;1;8;66
4.08.2015;1;8;70
5.08.2015;1;8;77
6.08.2015;1;8;88
7.08.2015;1;8;94
8.08.2015;1;8;92
9.08.2015;1;8;86
10.08.2015;1;8;54
11.08.2015;1;8;78
